source_code,name_pt,name_en,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g
316,"Salmão, sem pele, fresco, cru",,169.78157991055645,19.252083333333335,0.0,9.708999999999998
317,"Salmão, sem pele, fresco, grelhado",,242.7065694870949,26.14166666666667,0.0,14.532333333333334
318,"Sardinha, assada",,164.3507883333333,32.17916666666667,0.0,2.9873333333333334
319,"Sardinha, conserva em óleo",,284.9810048712492,15.939583333333335,0.0,24.048666666666666
320,"Sardinha, frita",,257.0407,33.38333333333334,0.0,12.693333333333333
321,"Sardinha, inteira, crua",,113.90036666666666,21.076666666666668,0.0,2.65
322,"Tucunaré, filé, congelado, cru",,87.686483549277,17.958333333333336,0,1.22
323,Apresuntado,,128.85725581200919,13.45,2.862000000000004,6.690666666666666
324,"Caldo de carne, tablete",,240.62333333333333,7.82,15.053333333333342,16.57
325,"Caldo de galinha, tablete",,251.44566666666665,6.279166666666666,10.645499999999991,20.416333333333334
326,"Carne, bovina, acém, moído, cozido",,212.42039999999997,26.68666666666667,0.0,10.916666666666666
327,"Carne, bovina, acém, moído, cru",,136.56233333333333,19.42,0.0,5.946666666666666
328,"Carne, bovina, acém, sem gordura, cozido",,214.61056666666664,27.27,0.0,10.883333333333333
329,"Carne, bovina, acém, sem gordura, cru",,144.02943333333332,20.816666666666666,0.0,6.113333333333333
330,"Carne, bovina, almôndegas, cruas",,189.2566666666666,12.3125,9.794166666666655,11.203333333333333
331,"Carne, bovina, almôndegas, fritas",,271.813,18.15625,14.286749999999996,15.782333333333334
332,"Carne, bovina, bucho, cozido",,133.02286666666666,21.64,0.0,4.503333333333334
333,"Carne, bovina, bucho, cru",,137.30316666666667,20.53,0.0,5.503333333333333
334,"Carne, bovina, capa de contra-filé, com gordura, crua",,216.9089666666667,19.19666666666667,0.0,14.96
335,"Carne, bovina, capa de contra-filé, com gordura, grelhada",,311.7026666666667,30.686666666666667,0.0,20.03
336,"Carne, bovina, capa de contra-filé, sem gordura, crua",,131.06246666666664,21.54,0.0,4.333333333333333
337,"Carne, bovina, capa de contra-filé, sem gordura, grelhada",,239.44363333333328,35.06333333333333,0,9.95
338,"Carne, bovina, charque, cozido",,262.7801422621807,36.364583333333336,0.0,11.918333333333335
339,"Carne, bovina, charque, cru",,248.86101810745396,22.71458333333333,0.0,16.837
340,"Carne, bovina, contra-filé, à milanesa",,351.5926591989994,20.6125,12.174499999999993,23.998
341,"Carne, bovina, contra-filé de costela, cru",,202.43739999999997,19.8,0.0,13.07
342,"Carne, bovina, contra-filé de costela, grelhado",,274.91426666666666,29.88,0.0,16.333333333333332
343,"Carne, bovina, contra-filé, com gordura, cru",,205.8567,21.15,0.0,12.81
344,"Carne, bovina, contra-filé, com gordura, grelhado",,278.05356666666665,32.39666666666667,0.0,15.49
345,"Carne, bovina, contra-filé, sem gordura, cru",,156.6158333333333,23.996666666666666,0.0,6.003333333333334
